skip_waiting_on_jobs_debug,True
fake_fitness_debug,True
skip_writing_files,False
verify_fuel_mass_after_mutation,False
verify_fuel_mass_after_crossover,False
enforce_fuel_count,False
include_pattern,False
number_of_generations,2
number_of_individuals,100
number_of_parents,20
minimum_fuel_elements,0
maximum_fuel_elements,3
remake_duplicate_children,True
mutation_rate,0.2
mutation_type,bitwise
material_types,[1, 2, 3, 4]
choose_parent_based_on_bitwise_diversity,True
crossover_type,bitwise
enforced_fuel_count_value,0
grid_x,4
grid_y,1
total_materials,4
scale_template_file_string,11x11_grid_array_template.inp
mcnp_template_file_string,simplecyl.inp
file_keyword,stacked_cylinders_test_
solver,mcnp
store_all_individuals,False
solver_location,necluster
geometry,grid
template_keywords,OrderedDict([('mat_1', ''), ('mat_2', ''), ('mat_3', ''), ('mat_4', '')])
keywords_list,['mat_1', 'mat_2', 'mat_3', 'mat_4']
write_output_csv,True
output_filename,output
fitness,representativity
default_mcnp_mat_count_and_density,OrderedDict([(1, '1 -18.95'), (2, '2 -0.93'), (3, '3 -18.94'), (4, '4 -2.1596')])
output_writeout_values,['generation', 'individual_count', 'input_name', 'representativity', 'number_of_fuel', 'write_out_parents', 'write_out_average_diversity_score', 'materials']
scale_script_template,
    #!/bin/bash
    #PBS -q fill
    #PBS -V
    #PBS -l nodes=1:ppn=8
    
    module unload mpi
    module load openmpi/1.8.8-gnu
    module load scale/dev
    cat ${PBS_NODEFILE}
    #NP=$(grep -c node ${PBS_NODEFILE})
    
    cd $PBS_O_WORKDIR
    
    #echo $NP
    scalerte -m -N 8 -M ${PBS_NODEFILE} -T /home/tmp_scale/$USER/scale.$$ %%%input%%%
    grep -a "final result" %%%input%%%.out > %%%input%%%_done.dat
    
pattern_to_include,[[[1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1], [2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1], [1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2], [1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1], [2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1], [1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2], [2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1], [1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2], [2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2], [2, 2, 1, 2, 1, 2, 2, 1, 2, 1, 2], [2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2]]]
read_parents_from_file,False
cyl_scale_template,['cylinder material 1 10.83396326 2.54 0.0', 'cylinder material 1 15.32153778 2.54 0.0', 'cylinder material 1 18.76497482 2.54 0.0', 'cylinder material 1 21.66792653 2.54 0.0', 'cylinder material 1 24.22547832 2.54 0.0', 'cylinder material 1 26.53768189 2.54 0.0', 'cylinder material 1 28.66397251 2.54 0.0', 'cylinder material 1 30.64307556 2.54 0.0', 'cylinder material 1 32.50188979 2.54 0.0', 'cylinder material 1 34.26 2.54 0.0', 'cylinder material 1 35.93219114 2.54 0.0', 'cylinder material 1 37.52994964 2.54 0.0', 'cylinder material 1 39.06241006 2.54 0.0', 'cylinder material 1 40.53697867 2.54 0.0', 'cylinder material 1 41.95975929 2.54 0.0', 'cylinder material 1 43.33585305 2.54 0.0', 'cylinder material 1 44.66957488 2.54 0.0', 'cylinder material 1 45.96461335 2.54 0.0', 'cylinder material 1 47.22415102 2.54 0.0', 'cylinder material 1 48.45095663 2.54 0.0']
0,7,N/A,0.9963103244129538,2,random_initialized,,2.6842105263157894,1,2,4,1,
0,52,N/A,0.9960361827480267,2,random_initialized,,3.0526315789473686,1,1,3,2,
0,11,N/A,0.9874403018701089,1,random_initialized,,3.0526315789473686,4,1,2,4,
0,85,N/A,0.9796306072359091,0,random_initialized,,3.3684210526315788,2,4,2,4,
0,12,N/A,0.9697711297889984,0,random_initialized,,3.3157894736842106,3,3,2,3,
0,76,N/A,0.9268575185615174,0,random_initialized,,3.3684210526315788,4,4,4,2,
0,69,N/A,0.9247349709199298,0,random_initialized,,3.210526315789474,2,3,2,3,
0,90,N/A,0.9154551219776033,0,random_initialized,,3.0526315789473686,4,2,4,3,
0,88,N/A,0.9069204762466468,3,random_initialized,,2.789473684210526,1,1,4,1,
0,8,N/A,0.9044327161469571,0,random_initialized,,3.0526315789473686,4,2,3,2,
0,42,N/A,0.9022701112029635,3,random_initialized,,2.8421052631578947,1,3,1,1,
0,84,N/A,0.8971738100983447,3,random_initialized,,2.8421052631578947,1,3,1,1,
0,21,N/A,0.8854059770181683,3,random_initialized,,2.8421052631578947,4,1,1,1,
0,18,N/A,0.8779300441758563,3,random_initialized,,2.9473684210526314,2,1,1,1,
0,30,N/A,0.8695971780509015,1,random_initialized,,2.8421052631578947,3,2,2,1,
0,39,N/A,0.8491549962183972,2,random_initialized,,2.526315789473684,1,2,2,1,
0,94,N/A,0.8442453152571243,2,random_initialized,,2.6842105263157894,1,2,3,1,
0,87,N/A,0.8362737373890151,2,random_initialized,,3.1578947368421053,4,1,1,4,
0,66,N/A,0.8153952951932066,0,random_initialized,,3.1578947368421053,2,2,3,2,
0,17,N/A,0.7961476654185249,1,random_initialized,,2.789473684210526,1,2,2,3,
0,0,N/A,0.7819075761375179,3,random_initialized,,N/A,1,4,1,1,
0,46,N/A,0.7674429287278705,2,random_initialized,,N/A,1,3,1,2,
0,83,N/A,0.7412565293915764,3,random_initialized,,N/A,1,3,1,1,
0,37,N/A,0.7394488391518778,2,random_initialized,,N/A,1,1,3,4,
0,14,N/A,0.733406216651912,3,random_initialized,,N/A,3,1,1,1,
0,60,N/A,0.6956728924221403,0,random_initialized,,N/A,3,3,3,2,
0,82,N/A,0.6928302751046155,3,random_initialized,,N/A,3,1,1,1,
0,6,N/A,0.6828289816671942,2,random_initialized,,N/A,2,1,1,2,
0,20,N/A,0.654174421516337,2,random_initialized,,N/A,2,1,1,3,
0,25,N/A,0.6384638033106509,1,random_initialized,,N/A,4,2,2,1,
0,34,N/A,0.6361517231848041,0,random_initialized,,N/A,3,4,2,4,
0,89,N/A,0.6309665742433361,3,random_initialized,,N/A,3,1,1,1,
0,41,N/A,0.6142781385237459,2,random_initialized,,N/A,1,1,2,4,
0,67,N/A,0.5957955393999123,3,random_initialized,,N/A,1,1,1,2,
0,72,N/A,0.5896682827481886,1,random_initialized,,N/A,3,1,4,3,
0,54,N/A,0.5786853813487886,3,random_initialized,,N/A,1,1,3,1,
0,32,N/A,0.5764374950437896,3,random_initialized,,N/A,4,1,1,1,
0,86,N/A,0.5573182018290813,3,random_initialized,,N/A,1,1,2,1,
0,80,N/A,0.5524888587831964,3,random_initialized,,N/A,1,3,1,1,
0,43,N/A,0.5347843827269372,3,random_initialized,,N/A,1,1,4,1,
0,62,N/A,0.5197082087616144,3,random_initialized,,N/A,3,1,1,1,
0,51,N/A,0.5196953127752388,0,random_initialized,,N/A,4,4,3,3,
0,49,N/A,0.5149890746194259,3,random_initialized,,N/A,1,4,1,1,
0,31,N/A,0.51440259748154,0,random_initialized,,N/A,2,4,4,3,
0,13,N/A,0.5066491969841326,1,random_initialized,,N/A,4,4,1,2,
0,64,N/A,0.5029069419717289,1,random_initialized,,N/A,3,4,1,4,
0,23,N/A,0.4772799683011738,1,random_initialized,,N/A,3,2,1,4,
0,3,N/A,0.475298546611571,2,random_initialized,,N/A,2,1,1,2,
0,4,N/A,0.47137112187986874,0,random_initialized,,N/A,4,4,3,4,
0,48,N/A,0.46916791560921955,3,random_initialized,,N/A,2,1,1,1,
0,65,N/A,0.4653408355999783,3,random_initialized,,N/A,1,3,1,1,
0,29,N/A,0.4593113326418806,2,random_initialized,,N/A,2,4,1,1,
0,96,N/A,0.4569495440697009,0,random_initialized,,N/A,3,2,4,2,
0,26,N/A,0.4419036435317142,1,random_initialized,,N/A,3,4,1,3,
0,55,N/A,0.42543223067245584,0,random_initialized,,N/A,2,3,3,3,
0,27,N/A,0.42067511458555795,2,random_initialized,,N/A,4,1,4,1,
0,93,N/A,0.41778769087517775,3,random_initialized,,N/A,1,1,1,2,
0,73,N/A,0.4165182627224543,2,random_initialized,,N/A,1,4,2,1,
0,75,N/A,0.3981784741969543,2,random_initialized,,N/A,1,3,1,2,
0,28,N/A,0.3970034523518957,1,random_initialized,,N/A,3,3,1,4,
0,81,N/A,0.3900768353984654,0,random_initialized,,N/A,2,2,4,3,
0,36,N/A,0.38125589858385633,1,random_initialized,,N/A,3,1,4,2,
0,98,N/A,0.36903564058852534,0,random_initialized,,N/A,3,4,4,2,
0,1,N/A,0.3436316681056514,1,random_initialized,,N/A,2,3,1,4,
0,57,N/A,0.34243481511502827,1,random_initialized,,N/A,4,3,1,4,
0,79,N/A,0.3387021794851993,1,random_initialized,,N/A,3,1,2,4,
0,78,N/A,0.33306545961783895,3,random_initialized,,N/A,1,1,1,3,
0,9,N/A,0.3325794159547929,3,random_initialized,,N/A,4,1,1,1,
0,38,N/A,0.29658874510755795,0,random_initialized,,N/A,2,3,3,2,
0,5,N/A,0.2903575622446841,0,random_initialized,,N/A,3,4,2,2,
0,53,N/A,0.2714297049695872,3,random_initialized,,N/A,1,1,3,1,
0,56,N/A,0.2662727782831622,1,random_initialized,,N/A,1,2,3,4,
0,97,N/A,0.2645823635462633,3,random_initialized,,N/A,1,1,3,1,
0,10,N/A,0.2562117072878092,1,random_initialized,,N/A,3,2,3,1,
0,47,N/A,0.2543778957810183,0,random_initialized,,N/A,3,3,3,4,
0,61,N/A,0.24900241293251224,1,random_initialized,,N/A,3,4,4,1,
0,16,N/A,0.24057551674482336,1,random_initialized,,N/A,1,2,4,4,
0,70,N/A,0.18795946430101185,2,random_initialized,,N/A,3,1,1,3,
0,33,N/A,0.1690649927396567,0,random_initialized,,N/A,2,3,2,2,
0,99,N/A,0.1632175638768517,0,random_initialized,,N/A,4,2,3,3,
0,59,N/A,0.16007232938016336,0,random_initialized,,N/A,2,2,4,2,
0,45,N/A,0.15197887404743038,0,random_initialized,,N/A,4,3,2,4,
0,68,N/A,0.14276612541515477,1,random_initialized,,N/A,2,2,3,1,
